Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Antigua and Barbuda,ATG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,20.46,19.46,19.45,20.69,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,..,..,..,..,..,..,..,..,..,8.42,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-12200000,-7000000,-27800000,-27700000,-41100000,-47300000,-18700000,-13500000,-34600000,-87644444.44,-76159259.26,-18274074.07,-47974074.07,4740740.741,-25925.92593,20914814.81,40666666.67,14533333.33,-37318518.52,-64844444.44,-35000000,-24022222.22,-56490324.81,-31599645.93,-41238888.89,-46574327.41,-72113224.81,-58365301.11,-137451126.7,-270243350.4,-351082818.9,-326839224.8,-144853610.7,-155096004.1,-103888272.6,-146077670.4,-184716025.6,103061568.9,162974827.1,119501331.9,17926577.98,-94939958.58,13663746.23,-148470411.9,-114595317.5,-154102850.7
Antigua and Barbuda,ATG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.53879096,55.4680416,55.25627982,54.97901432,54.36383472,53.54648872,52.85859227,52.22828116,51.68214753,51.25819711,51.3504088,51.86780611,52.38581034,52.94277337,53.57885312,54.31873194,55.097241,55.84400393,56.57057136,57.23627696,57.87608165,58.55569983,59.22612888,59.84436155,60.42471486,60.82047104,61.00924874,61.1545783,61.23440968,61.21897369,61.16251895,61.42628155,61.99059682,62.48034815,62.88093392,63.23284307,63.53190636,63.83964615,64.20933693,64.61711437,64.9450403,65.24175031,65.63702312,66.07471069,66.53956753,67.06732274,67.56679914,68.01336333,68.40278195,68.73606322,69.12130229,69.53902386,69.93806602,70.29051832,70.54720068,70.77901502,70.96378824,71.05268934,71.1406759,71.18431551,71.11283778,70.98622069,70.83444429
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,55342,56245,57008,57778,58664,59644,60615,61617,62658,63742,64517,64769,64695,64463,64218,64035,63990,64117,64329,64609,64889,65076,65231,65408,65362,65048,64712,64353,63982,63636,63328,63634,64659,65834,67072,68398,69798,71218,72572,73821,75055,76215,77195,78075,78941,79869,80895,82016,83251,84534,85695,86729,87674,88497,89236,89941,90564,91119,91626,92117,92664,93219,93763
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77496753.7,87879341.48,109079978.9,131431026.7,147841734.4,164369278.9,182144093,208372846.3,240923924.8,290440140.7,337174861.9,398637727.8,438794788.5,459470370.4,481707407.4,499281481.5,535174074.1,589429629.6,577281481.5,633729629.6,680618518.5,727859259.3,766200000,826370370.4,800481481.5,814381481.5,856396296.3,919729629.6,1022962963,1157662963,1312759259,1370070370,1228329630,1148700000,1137637037,1199948148,1181448148,1249733333,1336692593,1436585185,1467955556,1604770370,1675403704,1416348148,1560518519,1757603704
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,1163.186836,855.2756565,1179.504098,1285.260799,1277.968419,1065.89852,1143.810428,1331.639709,1324.685288,1374.424233,1411.176664,2100.030587,2846.266307,2026.570709,1946.329391,2125.53222,3280.374868,2510.585576,2746.207484,2763.375182,2914.918251,3539.456782,3919.08957,2910.508329,3443.191431,3485.690232,4004.009589,2382.338066,4330.967451,5730.72381,6815.331623,6957.417499,7464.474737,7383.70451,7690.157003,8176.771195,8250.673174,7735.32208,7666.517834,7168.975872,2579.488769,3333.152904,4258.160261,5086.627761,5890.978002,7210.595548,8977.506851,8184.389889,10385.96443,12848.74048,13082.66433,13080.25473,12334.79825,13789.06042,12790.26406,14613.03571,11795.16289,9963.674231,8496.428157,10636.11553,13686.00867
Argentina,ARG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.417490005,0.419589996,0.411309987,0.453370005,0.438840002,0.424609989,0.388859987,0.410129994,0.403759986,0.420740008,0.452160001,0.460070014,0.470550001,0.583980024,0.561039984,0.565970004,0.634909987,0.618489981,0.593959987,0.622619987,0.558149993,0.556309998,0.494349986,0.478130013,0.525219977,..,..
Argentina,ARG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,4.8,6,6.6,5.6,3.4,2.3,4.5,2.8,2.8,2,2.3,4.5,4.73,4.17,3.54,5.3,4.4,5.3,6,7.3,7.06,5.44,6.36,10.1,11.76,18.8,17.11,14.82,12.65,14.05,15,17.32,19.59,15.36,13.52,11.51,10.08,8.47,7.84,8.65,7.71,7.18,7.22,7.1,7.27,..,..,8.35,9.22,9.84,11.46,8.74,..
Argentina,ARG,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1125000000,1836000000,2456000000,337000000,-3285000000,-1006000000,2320000000,2947000000,3204000000,4342000000,1543000000,245000000,3555000000,5109000000,7954000000,2820000000,-3953300000,-5689240000,-7917900000,-1078685000,-1787449424,-6507815237,-7541547974,-4905758056,-1831883472,3521810644,15717280000,15611500000,11933610000,12095220000,13266642573,12570579976,13340936973,16652818510,12343520649,9198443050,10943688063,-693680874.4,900177659.5,-6600221086,-4035498244,-15142501700,-9678495464,13390550041,12094415411,15093471232,5443172027
Argentina,ARG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.71350332,63.71230792,63.72156956,63.73085876,63.73270279,63.73446567,63.74332035,63.75251085,63.76146753,63.76082416,63.73357746,63.67171566,63.58496114,63.45398964,63.26044717,63.02713041,62.76279079,62.47992235,62.19437576,61.91402819,61.65159772,61.42053476,61.22918344,61.07320124,60.95007853,60.86165462,60.80709466,60.78401251,60.79329509,60.83656551,60.8964173,60.96171836,61.04283014,61.14007279,61.2443886,61.3591756,61.49046287,61.63706774,61.78938402,61.93454097,62.07788192,62.23334312,62.40072068,62.58490562,62.77392936,62.95704607,63.14126807,63.32916137,63.51885889,63.69573884,63.84651817,63.95715611,64.02365159,64.06688605,64.11354661,64.15830727,64.20366046,64.26271086,64.3470943,64.45985766,64.6161478,64.82135545,65.02834039
Argentina,ARG,"Population, total",SP.POP.TOTL,20349744,20680653,21020359,21364017,21708487,22053661,22403116,22757014,23112971,23472028,23842803,24223379,24612794,25020588,25449754,25875558,26290257,26713780,27146121,27584134,28024803,28471285,28922762,29377137,29832197,30287112,30748326,31216453,31690792,32165766,32637657,33105763,33568285,34027240,34488696,34946110,35389362,35815971,36233195,36653031,37070774,37480493,37885028,38278164,38668796,39070501,39476851,39876111,40273769,40684338,40788453,41261490,41733271,42202935,42669500,43131966,43590368,44044811,44494502,44938712,45376763,45808747,46234830
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,..,..,24450604878,18272123664,25605249382,28344705967,28630474728,24256667553,26436857247,31256284544,31584210366,33293199095,34733000536,52544000117,72436777342,52438647922,51169499892,56781000101,89049453088,69252328952,76961923741,78676842367,84307486837,1.03979E+11,1.16915E+11,88150891728,1.05872E+11,1.08811E+11,1.2689E+11,76629728760,1.41353E+11,1.8972E+11,2.28779E+11,2.36742E+11,2.5744E+11,2.58032E+11,2.7215E+11,2.92859E+11,2.98948E+11,2.83523E+11,2.84204E+11,2.68697E+11,97724004252,1.27587E+11,1.64658E+11,1.98737E+11,2.32557E+11,2.87531E+11,3.61558E+11,3.32976E+11,4.23627E+11,5.30158E+11,5.45982E+11,5.52025E+11,5.2632E+11,5.94749E+11,5.57532E+11,6.43628E+11,5.2482E+11,4.47755E+11,3.8554E+11,4.87227E+11,6.3277E+11
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,634.5604133,572.1617627,356.0822126,347.4664633,389.8252865,441.8940018,484.091641,501.1565152,584.3842673,575.6284792,603.2980252,676.1500113,765.3161777,910.1712617,1166.638204,1608.163409,2109.526385,3064.279961,3908.949057,2917.366245,3143.029482,3462.681774,3643.715404,3833.157071,4017.229913,3666.141825,3679.952349,4041.995072,4391.923274,4828.504889,4505.867746,4966.513471,7014.206592
Armenia,ARM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.186920002,0.226009995,0.214000002,0.191060007,0.279870003,0.252550006,0.321090013,0.256590009,0.257609993,0.240569994,0.211070001,0.224380001,0.290930003,0.241390005,0.270139992,0.238529995,0.222159997,0.241510004,0.250019997,0.233050004,0.227880001,0.188759997,0.178540006,0.209199995,0.205829993,..
Armenia,ARM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.02842069,63.40121401,60.15620528,..
Armenia,ARM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.8,5.3,6.6,6.7,9.3,10.8,9.4,11.2,..,..,..,..,..,..,..,9.81,22.97,18.44,19.01,18.44,17.3,16.18,17.5,18.26,17.62,17.7,13.21,12.2,12.18,10.01,..
Armenia,ARM,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-129559250,-214245682.6,-445631021.3,-536868690.1,-641500248.8,-641619876.6,-517560894.3,-531776959.2,-521259827.2,-459464455,-547927151.2,-645186306.8,-782593642.5,-1035254569,-1906845403,-3127485896,-2366282262,-2326489846,-2175629988,-2214007064,-2321776646,-2168908139,-1281494851,-905845561.9,-1243550764,-1752742382,-1808983759,-1264106213,-1107862413,-148202164.6
Armenia,ARM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.93071022,54.98797888,54.43058706,54.20649562,54.1761994,54.29820089,54.56234731,54.91004445,55.32795688,55.83067722,56.42104549,57.11094077,57.91398836,58.8090998,59.76774852,60.74824824,61.63081244,62.33867309,62.91976216,63.45497889,63.89505292,64.18397308,64.34785827,64.37912776,64.36781855,64.3837818,64.4052588,64.41850244,64.40799415,64.55744623,64.54553647,64.22787454,63.66801411,62.99040638,62.55116209,62.37722451,62.43632911,62.5814555,62.88727222,63.40036796,64.01554225,64.58741704,65.07053457,65.51942835,66.01630273,66.62919567,67.40155623,68.30845698,69.1979726,69.89985651,70.36340242,70.59183824,70.59218624,70.43135786,70.13567286,69.71918066,69.21977364,68.68455074,68.17132531,67.67132826,67.24878043,66.83203907,66.37394627
Armenia,ARM,"Population, total",SP.POP.TOTL,1904148,1971530,2039346,2106142,2171029,2234051,2295496,2355997,2416461,2476359,2534377,2590923,2648048,2706852,2767646,2830798,2896311,2965523,3038224,3097058,3135123,3167876,3202011,3238291,3272102,3300896,3327182,3351364,3366838,3448186,3556539,3617631,3574555,3457349,3373713,3322782,3298898,3271418,3240550,3206030,3168523,3133133,3105037,3084102,3065745,3047246,3026486,3004393,2983421,2964296,2946293,2928976,2914421,2901385,2889930,2878595,2865835,2851923,2836557,2820602,2805608,2790974,2780469
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2256838858,2069870130,1272835453,1201312829,1315158637,1468317435,1596968946,1639492445,1893726437,1845482173,1911563669,2118467913,2376335048,2807061009,3576615240,4900469515,6384452071,9206301264,11662040704,8647937091,9260285762,10142111812,10619320693,11121464430,11609513241,10553337528,10546136240,11527458713,12457940705,13619290546,12641698594,13861409969,19502783988
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6283.001443,7567.253642,9274.514156,10767.39622,11638.73371,12850.21571,13657.67064,14970.15234,16675.27849,17140.43337,17375.22531,18713.42539,19742.31674,19833.82675,21023.15751,20913.2995,21377.09519,22050.83093,24104.64618,24975.67326,25833.44562,27665.42647,29011.55925,25739.13725,24452.92836,26044.43593,25609.95572,26515.67808,26942.30798,28421.38649,28451.27374,29326.70806,30918.51522,31902.76258,24487.86357,29342.10073,..
Aruba,ABW,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.08,..,..,6.45,..,..,7.45,..,..,6.92,6.9,..,..,..,..,..,5.71,..,..,10.6,8.9,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-14581005.59,-7430167.598,-26312849.16,-38770949.72,-149273743,-199217877.1,33854748.6,42849162.01,85027932.96,-25586592.18,-53631284.92,-167541899.4,-14357541.9,-339905027.9,309776536.3,430458100.6,-137737430.2,-24379888.27,453525139.7,716110922.9,546729298.5,766368715.1,247765363.1,344357541.9,-248938547.5,101005586.6,281620111.7,-102680590.5,39400255.79,308640824.1,333530343.3,267547883.9,287147825.6,321664233.5,-200488449.9,253587682.8,423839378.9
Aruba,ABW,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.49567829,54.58870115,54.58563049,54.67420618,54.87344764,55.18147717,55.57720039,56.08645615,56.64573192,57.15826732,57.66370873,58.18860354,58.85006499,59.68533913,60.59389447,61.48759378,62.40388937,63.27777371,63.97437559,64.51875625,64.87597665,64.89974207,64.89479688,65.07152615,65.28761424,65.63323924,66.10149799,66.59038014,66.9842923,67.08826466,66.68619648,65.7845102,65.53785002,66.14704256,66.80319366,67.5853342,68.3789365,68.96332674,69.35925553,69.61964843,69.82525449,69.97094514,70.07005807,70.19665376,70.33819937,70.35710128,70.21855209,70.0372984,69.84213641,69.65084869,69.64167368,69.7940526,69.85941838,69.79539269,69.62082746,69.35232477,69.02774268,68.68126918,68.32056926,67.96251497,67.71200315,67.65709405,67.61707924
Aruba,ABW,"Population, total",SP.POP.TOTL,54608,55811,56682,57475,58178,58782,59291,59522,59471,59330,59106,58816,58855,59365,60028,60715,61193,61465,61738,62006,62267,62614,63116,63683,64174,64478,64553,64450,64332,64596,65712,67864,70192,72360,74710,77050,79417,81858,84355,86867,89101,90691,91781,92701,93540,94483,95606,96787,97996,99212,100341,101288,102112,102880,103594,104257,104874,105439,105962,106442,106585,106537,106445
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,405586592.2,487709497.2,596648044.7,695530726.3,764804469.3,872067039.1,958659217.9,1083240223,1245810056,1320670391,1379888268,1531843575,1665363128,1722905028,1873184358,1896648045,1962011173,2044134078,2254748603,2359776536,2469832402,2677653631,2843016760,2553631285,2453631285,2637988827,2615083799,2727932961,2791061453,2963128492,2983798883,3092178771,3276187709,3395793855,2610038939,3126019385,..
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1810.597443,1877.600224,1854.641891,1967.108991,2131.3803,2281.011956,2343.81979,2580.110592,2724.130672,2991.385947,3304.83782,3495.141628,3949.461643,4770.714415,6482.831082,7003.842471,7486.684973,7775.577645,8252.652035,9294.359247,10208.57617,11853.43602,12778.85525,11515.49595,12421.36137,11441.04902,11391.43671,11650.84187,14284.4292,17834.44785,18249.53394,18860.2732,18624.59089,17700.11556,18129.79072,20446.71985,22020.0798,23645.05749,21478.38516,20698.7127,21853.44999,19681.64503,20290.78042,23705.90722,30819.99349,34460.543,36570.76307,41023.75486,49681.21907,42810.46584,52132.46961,62598.68662,68047.37818,68156.3861,62515.31483,56708.9612,49876.71238,53934.15437,57206.99067,54941.06572,51722.069,60444.50236,64491.42989
Australia,AUS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.662310004,..,1.513560057,..,1.573199987,..,1.747490048,..,1.849020004,..,2.180109978,..,2.399950027,..,2.37074995,2.234839916,..,2.17843008,..,1.920709968,..,1.879770041,..,1.828920007,..,..,..
Australia,AUS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.22733428,11.91842828,14.14494589,17.87364796,20.18833272,21.68180681,21.81279872,20.86132929,16.8780761,31.08701809,29.54572913,27.71312895,25.89764481,25.08664572,22.87348602,22.41855024,21.45391349,20.10936483,18.18788571,23.87206137,28.67010169,30.09870961,39.45643711,37.57889695,41.74153961,46.50666387,54.69039021,53.28087795,54.48561435,60.24792807,69.39833925,70.17639235,..
Australia,AUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.26,6.11,5.78,7.16,9.96,8.99,8.26,8.08,8.11,7.23,6.18,6.93,9.59,10.73,10.88,9.72,8.47,8.51,8.37,7.68,6.88,6.29,6.75,6.38,5.93,5.4,5.04,4.79,4.38,4.24,5.57,5.21,5.08,5.23,5.66,6.08,6.06,5.71,5.59,5.3,5.16,6.46,5.12,3.7
Australia,AUS,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-7654223704,-3259469532,956062277.3,-595971586.9,-1312259379,-4713416475,-5240428241,-533267382.7,1646368836,-6467569674,-10082425327,-4278715480,2098010276,-4719220381,-14416671533,-19188702455,-14812982447,-12281113878,-22837087761,-13745224204,-10035658716,6185600684,12563182829,-21442502739,-10620229875,-9902001757,-27774866033,-10388130078,7240687444,15601719930,47467235993,50453094345,90807781413,97201939941
Australia,AUS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.23085886,61.22119992,61.34465086,61.49128797,61.63206505,61.80500055,61.99766827,62.22544713,62.46987313,62.65937913,62.80320233,62.94302601,63.08344276,63.26952184,63.5189263,63.79528208,64.09661882,64.40868673,64.69390954,64.93734008,65.13068207,65.30012537,65.48071671,65.69146834,65.92767947,66.1768293,66.42914612,66.64933294,66.79878249,66.88266093,66.89125407,66.82435508,66.73511428,66.65400562,66.60152108,66.59102742,66.61647772,66.66743617,66.73101663,66.81086107,66.89425413,66.97542113,67.07535756,67.17709108,67.26392388,67.34260107,67.40710548,67.45661046,67.49496997,67.47907935,67.3774398,67.19165655,66.93877837,66.67349724,66.4238211,66.17456968,65.93490377,65.73102597,65.55102179,65.38960775,65.22467885,65.05751552,64.91786899
